;Hombre;6/17/2009;1:00 PM;136681;3.655;;Desarrollo de Negocio
;Mujer;12/18/1994;8:42 PM;138807;1.4;;Recursos Humanos
Barbara;Mujer;11/26/2002;5:32 AM;82884;6.837;True;Desarrollo de Negocio
Judy;Mujer;4/5/2011;1:44 AM;48668;11.716;True;Producto
Lawrence;Hombre;7/23/2011;3:41 AM;122971;14.618;False;Producto
Joseph;Hombre;10/10/2010;11:12 PM;107050;12.737;False;Desarrollo de Negocio
Carlos;Hombre;1/25/1981;10:00 AM;138598;14.737;False;Ventas
Russell;;5/9/2009;11:59 AM;149456;3.533;False;Marketing
Jane;Mujer;7/10/1999;7:02 PM;128540;15.941;False;Legal
Martin;Hombre;2/25/2016;6:29 PM;61117;2.844;False;Servicio al Cliente
Steven;Hombre;5/30/1980;8:25 PM;100949;13.813;True;Recursos Humanos
Judy;;7/15/2011;3:38 PM;46829;5.19;True;Finanzas
James;Hombre;2/16/2008;2:49 AM;69111;14.625;True;Desarrollo de Negocio
Gloria;Mujer;8/19/2004;10:31 AM;46602;1.027;True;Desarrollo de Negocio
Ernest;Hombre;6/30/2001;1:46 PM;61181;16.559;False;Desarrollo de Negocio
Martha;Mujer;7/17/1997;11:11 PM;94963;19.626;True;Desarrollo de Negocio
Janet;;1/25/1986;5:48 AM;85789;9.712;False;Legal
Louis;;2/5/1983;6:39 PM;145274;16.379;False;Producto
Tina;Mujer;8/6/1999;3:18 AM;102841;3.369;False;Servicio al Cliente
Henry;Hombre;2/23/2007;3:24 AM;49665;18.338;False;Desarrollo de Negocio
Antonio;Hombre;6/6/1999;10:54 PM;41928;5.478;True;
Lisa;Mujer;4/11/2007;1:04 AM;128042;2.03;True;Legal
Denise;Mujer;2/19/1984;6:22 AM;86150;3.997;False;Servicio al Cliente
Stephen;Hombre;10/21/1984;6:26 AM;121816;10.615;True;Distribución
Benjamin;Hombre;4/12/1988;11:32 PM;123409;7.783;False;Producto
Carl;;8/18/2007;8:01 AM;98295;7.617;True;Legal
Ruth;Mujer;9/2/1980;6:52 AM;59678;10.895;False;Distribución
Shawn;Hombre;12/29/2006;3:05 AM;57871;4.02;True;Recursos Humanos
Jennifer;Mujer;3/31/2015;7:43 PM;132084;10.006;True;Ingeniería
Terry;Hombre;11/10/2004;4:33 AM;35633;3.947;True;Distribución
Jacqueline;Mujer;7/27/2008;12:08 PM;125298;3.019;True;Legal
Roger;Hombre;5/2/1988;10:04 PM;115582;15.343;True;Ventas
Alice;;4/23/1995;6:35 AM;148339;11.479;True;Finanzas
Justin;Hombre;7/25/1991;12:45 AM;112975;9.699;False;Recursos Humanos
Janet;Mujer;7/12/2008;12:10 PM;36927;18.769;False;Servicio al Cliente
Robin;Mujer;3/26/2004;5:41 PM;70248;9.66;True;Ventas
Samuel;;10/7/2002;3:08 AM;141305;9.849;True;Marketing
Katherine;Mujer;9/22/2006;8:08 PM;72002;13.178;True;Producto
Peter;Hombre;5/22/1991;1:39 AM;102577;12.026;True;Producto
Lillian;Mujer;8/14/2009;5:41 AM;113554;18.018;True;Desarrollo de Negocio
;Hombre;10/24/1986;9:23 AM;47176;10.736;;Finanzas
;Mujer;6/18/2000;7:36 AM;106428;10.867;;
Rose;Mujer;11/3/1999;9:06 AM;75181;6.06;True;Finanzas
Bobby;Hombre;9/30/2004;10:52 PM;79047;18.784;False;Recursos Humanos
Kimberly;Mujer;4/20/1986;3:55 PM;52970;4.513;False;Ventas
Antonio;Hombre;12/28/2003;4:17 AM;137979;5.266;False;Distribución
Doris;Mujer;9/8/1984;7:03 PM;114360;17.799;True;Desarrollo de Negocio
Steven;Hombre;7/5/2009;4:55 AM;110306;16.843;True;Recursos Humanos
Lawrence;Hombre;7/3/1995;10:55 PM;46378;9.127;False;
;Hombre;5/6/1986;4:41 PM;74104;17.68;;Servicio al Cliente
;;4/15/1991;3:39 AM;132505;13.592;;Producto
Stephanie;Mujer;9/14/1982;8:14 AM;96649;3.453;False;Ventas
;Mujer;7/24/1982;12:00 AM;57811;8.941;;Marketing
Sandra;Mujer;9/7/1989;4:17 PM;111468;2.58;True;Producto
Kevin;Hombre;7/1/2005;3:22 PM;141498;4.135;True;Ventas
Michelle;;3/31/2012;6:28 AM;124441;16.353;False;Desarrollo de Negocio
Lisa;Mujer;7/8/2000;9:19 PM;40121;6.293;False;Producto
Fred;Hombre;3/3/1989;2:27 AM;129712;11.058;False;Finanzas
Joseph;Hombre;11/4/1982;9:46 PM;126010;19.601;False;Legal
Anne;;4/18/1996;11:57 PM;122762;9.564;False;Distribución
Andrea;Mujer;7/22/1999;9:25 AM;149105;13.707;True;Distribución
Nicole;Mujer;3/1/2004;5:17 PM;44021;10.286;False;
Theresa;;10/7/1995;10:16 AM;42025;3.319;True;Recursos Humanos
Catherine;Mujer;8/31/1986;6:20 PM;59970;12.801;False;Servicio al Cliente
Rose;Mujer;12/31/1982;6:50 PM;145001;19.85;False;Ingeniería
Lawrence;Hombre;10/1/1984;2:06 PM;102589;17.952;True;Marketing
Raymond;Hombre;12/12/1986;12:18 PM;47529;2.712;True;Producto
Clarence;Hombre;8/5/1989;6:11 PM;148941;11.517;False;Producto
Ryan;Hombre;4/15/1988;5:18 AM;91109;17.499;True;Recursos Humanos
Jane;Mujer;1/12/1992;1:23 PM;51923;13.623;False;Desarrollo de Negocio
Lois;Mujer;7/28/2012;11:39 AM;53954;19.075;False;Producto
Shawn;Hombre;3/17/2008;2:12 PM;39335;10.664;False;Distribución
Thomas;Hombre;5/3/1990;9:29 AM;111371;15.081;True;Ingeniería
Kathryn;Mujer;1/29/2008;12:29 AM;86676;6.081;False;Ventas
Mary;Mujer;11/6/2011;8:32 AM;115057;2.089;False;Finanzas
Julie;Mujer;3/8/1980;5:13 AM;145357;3.459;False;Ingeniería
George;Hombre;9/27/1995;5:04 PM;36749;19.754;False;Finanzas
Ralph;Hombre;2/10/2000;4:48 PM;89854;7.227;False;Desarrollo de Negocio
Judith;Mujer;9/3/1989;11:16 AM;134048;6.818;True;Marketing
;Hombre;12/13/1994;10:34 AM;141311;5.478;;Producto
Evelyn;Mujer;2/10/2002;4:44 AM;123621;19.767;True;Marketing
Rachel;Mujer;6/23/2011;12:52 AM;54941;3.221;True;Distribución
Maria;;1/18/1986;8:36 PM;106562;4.0;False;Recursos Humanos
Kelly;Mujer;3/17/2007;6:20 PM;39371;4.068;False;Ingeniería
Ruby;Mujer;5/31/2008;8:41 PM;83112;4.083;False;Marketing
Ann;Mujer;10/3/1980;1:08 AM;96941;10.048;True;Distribución
Kenneth;Hombre;12/14/1985;6:55 AM;47232;17.862;True;Legal
William;Hombre;11/18/1993;12:27 PM;54058;5.182;True;Recursos Humanos
;Mujer;12/27/1980;2:27 AM;80399;12.254;;Distribución
Deborah;Mujer;2/26/2009;10:17 AM;118043;7.266;True;Desarrollo de Negocio
;Hombre;11/12/2009;2:30 PM;109411;9.494;;Ingeniería
Julia;Mujer;8/18/2014;3:12 AM;97566;2.147;False;Marketing
Robert;;12/4/2000;1:20 AM;69267;5.89;True;Ventas
;;8/1/1988;1:35 AM;87103;5.665;;
Jesse;;7/16/2014;2:24 AM;98811;7.487;False;Legal
Cynthia;Mujer;7/12/2006;8:55 AM;149684;7.864;False;Producto
Johnny;Hombre;1/14/2007;2:54 PM;71383;2.097;True;Recursos Humanos
Michael;Hombre;8/31/2002;1:20 AM;81206;19.908;True;Distribución
Kenneth;Hombre;1/15/2015;2:41 PM;69112;7.588;True;Finanzas
Keith;Hombre;2/12/2003;3:02 PM;120672;19.467;False;Legal
Gerald;Hombre;5/28/2010;12:26 PM;96511;9.331;False;Recursos Humanos
Carl;;2/11/1982;7:54 AM;49325;2.071;True;Desarrollo de Negocio
Douglas;Hombre;8/4/2007;5:23 AM;132175;2.28;False;Ingeniería
Carolyn;Mujer;3/17/2004;6:38 AM;118037;13.492;False;Finanzas
Joseph;Hombre;5/23/1985;10:16 PM;139570;15.804;True;Finanzas
Billy;Hombre;4/6/2000;3:14 PM;115280;9.153;False;Distribución
Joyce;Mujer;7/25/2001;6:04 AM;51065;16.807;False;Recursos Humanos
Lillian;Mujer;8/26/2002;8:53 AM;103854;4.924;True;Distribución
Ruby;Mujer;8/13/2006;6:27 PM;48354;19.501;False;Desarrollo de Negocio
Sandra;Mujer;2/7/1998;12:39 PM;132327;19.264;False;Producto
Louise;Mujer;2/26/1982;1:03 AM;106362;8.965;False;Ventas
Maria;;6/19/1985;1:48 AM;148857;8.738;False;Legal
Brenda;Mujer;1/3/1981;6:01 PM;131131;11.682;False;Servicio al Cliente
Stephen;Hombre;9/10/1990;10:42 PM;129663;15.574;False;Recursos Humanos
Nicole;;5/2/1981;12:03 PM;41449;4.707;False;Finanzas
Bobby;Hombre;6/5/1984;7:40 AM;93368;2.88;True;Producto
Ernest;Hombre;9/6/1997;2:02 PM;53335;9.192;False;Producto
Charles;Hombre;9/3/1997;10:04 AM;148291;6.002;False;
Bobby;Hombre;8/19/1996;1:16 AM;147842;16.158;True;
Diana;Mujer;11/19/2004;8:47 AM;105066;17.343;True;Desarrollo de Negocio
Mildred;Mujer;4/6/2007;10:06 PM;139284;11.39;True;
Harry;Hombre;2/10/1985;7:46 PM;63046;10.411;False;Finanzas
Phillip;;10/20/2003;11:09 AM;89700;2.277;True;
Bonnie;;1/18/2006;6:52 PM;108946;12.211;False;Finanzas
Marie;Mujer;12/8/1993;6:28 PM;98406;7.943;True;Producto
Sean;Hombre;4/25/2006;4:51 PM;108581;9.634;False;Recursos Humanos
Robin;Mujer;10/1/2012;2:44 AM;41808;19.239;False;Desarrollo de Negocio
Phillip;Hombre;10/7/1984;11:05 AM;36837;14.66;False;Marketing
Jerry;Hombre;3/26/1989;4:15 AM;140850;18.855;False;Finanzas
Ronald;Hombre;5/25/1983;10:05 AM;50426;18.536;True;Ventas
Phillip;Hombre;5/15/1984;6:15 AM;134120;6.842;False;Recursos Humanos
Ryan;Hombre;11/16/2012;1:47 PM;57292;6.01;False;
Karen;Mujer;8/29/1997;4:56 PM;80633;16.306;False;Legal
Bonnie;Mujer;8/25/2004;2:17 AM;131943;14.249;False;Servicio al Cliente
Earl;Hombre;6/15/2013;3:00 AM;48046;7.737;False;Marketing
Katherine;Mujer;8/18/2013;3:58 PM;97443;13.657;False;Producto
Matthew;Hombre;8/3/1995;5:39 AM;135352;7.986;True;Desarrollo de Negocio
Cynthia;;11/19/1996;10:40 PM;107816;18.751;False;Marketing
Gerald;Hombre;3/29/2003;10:37 AM;96329;2.469;True;Ingeniería
Brenda;Mujer;1/18/2015;4:39 PM;73749;19.332;False;Desarrollo de Negocio
Jason;Hombre;5/1/1998;6:05 PM;75607;4.299;True;Ventas
Melissa;Mujer;9/8/1994;4:11 AM;98858;3.525;True;Recursos Humanos
Beverly;Mujer;4/11/1998;2:27 PM;76485;9.212;True;Ingeniería
Terry;;9/11/1992;4:41 PM;41238;8.219;False;Marketing
;Hombre;9/5/1980;7:36 AM;114896;13.823;;Servicio al Cliente
Jacqueline;Mujer;5/25/2003;7:13 PM;125418;8.064;False;Distribución
Amy;Mujer;5/20/2009;6:26 AM;75415;19.132;False;Servicio al Cliente
Robert;;5/25/2007;3:17 AM;90998;8.382;False;Finanzas
Ruby;Mujer;1/28/1980;11:08 PM;142868;6.318;False;Marketing
Sara;;11/18/2014;2:47 PM;135990;14.344;True;Distribución
Kathryn;Mujer;10/27/1995;3:39 PM;57300;18.015;False;Marketing
Lisa;Mujer;10/17/2003;1:42 PM;73706;18.53;False;Finanzas
Juan;Hombre;10/6/1993;8:52 AM;85871;9.16;False;Producto
Anthony;Hombre;1/30/2014;9:04 PM;96795;14.837;False;Ventas
David;Hombre;12/5/2009;8:48 AM;92242;15.407;False;Legal
Marilyn;Mujer;10/8/2007;12:32 AM;115149;11.934;True;Legal
Margaret;Mujer;1/4/2001;3:07 AM;126924;1.552;True;Finanzas
;Hombre;11/24/2015;3:11 AM;145329;7.1;;Finanzas
Timothy;Hombre;8/25/1991;10:37 AM;92587;8.475;False;Finanzas
Brandon;Hombre;10/23/1995;12:04 PM;60263;2.709;False;Ventas
Frank;Hombre;7/27/2013;4:32 PM;91406;5.681;True;Desarrollo de Negocio
Betty;Mujer;11/19/2002;10:40 AM;37005;7.645;True;Marketing
Janice;;11/19/1991;6:02 PM;139791;16.968;False;Desarrollo de Negocio
Victor;Hombre;3/10/2010;5:01 PM;45267;3.942;True;Ventas
Kenneth;;2/28/1994;10:10 AM;95296;10.146;False;Finanzas
Jane;Mujer;4/27/2012;2:12 PM;59680;15.211;True;Desarrollo de Negocio
Walter;Hombre;5/21/1992;12:39 AM;144701;16.323;True;Marketing
Christina;Mujer;6/23/2002;3:18 PM;35477;18.178;False;Recursos Humanos
Patricia;Mujer;10/10/1995;4:52 PM;119266;6.911;False;Distribución
;Hombre;5/23/2001;7:52 PM;103877;6.322;;Distribución
Heather;Mujer;7/29/1983;10:48 AM;47605;14.955;True;Recursos Humanos
Stephanie;Mujer;6/26/1988;5:48 AM;136604;6.16;True;Recursos Humanos
Alice;Mujer;2/9/2013;12:49 AM;121250;4.363;True;Finanzas
Frances;Mujer;5/16/2014;8:31 AM;35884;17.667;False;Ventas
Elizabeth;Mujer;7/27/1998;11:12 AM;137144;10.081;False;Finanzas
Janice;Mujer;12/17/2009;6:42 AM;102697;3.283;False;Ingeniería
Donald;Hombre;8/1/1991;2:25 AM;61999;6.466;False;Producto
Melissa;Mujer;10/22/2002;1:20 AM;45223;8.879;True;Legal
Carl;Hombre;7/7/2010;1:33 PM;54033;15.528;True;Desarrollo de Negocio
Joe;Hombre;12/8/1998;10:28 AM;126120;1.02;False;
Lois;Mujer;12/11/2015;4:10 PM;99747;6.168;False;Marketing
Ann;Mujer;9/28/2001;6:37 AM;71958;5.272;True;Distribución
Todd;Hombre;1/4/1983;12:34 PM;115566;6.716;True;Servicio al Cliente
Marilyn;Mujer;1/16/1996;7:18 AM;118369;7.696;True;Desarrollo de Negocio
Shawn;Hombre;3/13/2008;5:36 PM;51667;6.339;False;Producto
Ryan;Hombre;4/27/1999;3:41 AM;85858;19.475;False;Servicio al Cliente
Sean;Hombre;3/21/2009;11:38 AM;131423;8.957;False;Distribución
Rose;Mujer;1/2/2002;9:14 PM;49538;9.828;False;Servicio al Cliente
George;Hombre;6/5/2015;5:40 AM;50369;18.9;True;Ventas
Arthur;Hombre;12/5/2013;8:44 AM;86615;3.412;True;Desarrollo de Negocio
Irene;;2/28/1991;10:23 PM;135369;4.38;False;Desarrollo de Negocio
Deborah;Mujer;11/11/2003;4:53 PM;60003;9.624;False;Servicio al Cliente
;Mujer;8/23/2000;4:19 PM;95866;19.388;;Ventas
Judith;Mujer;3/1/2004;7:32 AM;109324;19.488;False;Distribución
Philip;Hombre;3/11/2005;10:56 AM;103557;16.014;True;Desarrollo de Negocio
Jeffrey;Hombre;9/20/1986;6:06 AM;111376;2.673;True;Desarrollo de Negocio
Theresa;Mujer;4/27/2001;9:17 PM;75661;1.079;True;Legal
Nancy;Mujer;9/10/2001;11:57 PM;85213;2.386;True;Marketing
Harold;Hombre;6/23/2012;12:40 PM;140444;3.771;False;Distribución
Bonnie;Mujer;12/23/2008;9:26 AM;90427;2.01;True;Servicio al Cliente
Doris;Mujer;7/5/1993;5:54 PM;141439;3.799;False;Desarrollo de Negocio
Samuel;Hombre;8/7/1997;12:40 PM;43694;3.787;True;Ingeniería
Alice;Mujer;3/23/1996;3:09 AM;131952;12.09;False;Ingeniería
Maria;Mujer;3/14/2003;5:23 PM;96250;10.056;False;Desarrollo de Negocio
Aaron;;1/22/1986;7:39 PM;63126;18.424;False;Servicio al Cliente
Mark;;9/9/2006;12:27 PM;44836;2.657;False;Servicio al Cliente
Ralph;;7/28/1995;6:53 PM;70635;2.147;False;Servicio al Cliente
Andrew;Hombre;9/28/1990;9:38 AM;137386;8.611;True;Distribución
William;Hombre;6/26/1997;8:33 AM;104840;15.653;True;Ingeniería
Lori;Mujer;11/20/2015;1:15 PM;75498;6.537;True;Marketing
Wayne;Hombre;9/8/2006;11:09 AM;67471;2.728;False;Ingeniería
Kenneth;Hombre;5/10/2006;8:24 AM;101914;1.905;True;Distribución
Gerald;;4/15/1989;12:44 PM;93712;17.426;True;Distribución
;Mujer;9/15/1985;1:50 AM;133472;16.941;;Distribución
;Hombre;7/30/2012;3:07 PM;107351;5.329;;Marketing
Ashley;Mujer;3/31/2006;1:24 PM;142410;11.048;True;Ingeniería
Scott;Hombre;8/20/2011;8:08 AM;37385;8.226;True;Desarrollo de Negocio
Paula;Mujer;5/21/1983;11:42 AM;58423;10.833;False;Desarrollo de Negocio
;Mujer;9/14/2010;5:19 AM;143638;9.662;;
Teresa;Mujer;1/22/2013;3:17 PM;113425;11.907;True;Recursos Humanos
Randy;Hombre;2/25/2012;5:33 AM;57266;14.077;False;Producto
Joe;Hombre;1/19/1980;4:06 PM;119667;1.148;True;Finanzas
Sarah;Mujer;8/17/2014;11:08 PM;127118;11.176;False;Legal
Beverly;Mujer;10/17/1986;12:51 AM;80838;8.115;False;Ingeniería
Jeffrey;Hombre;2/3/1984;1:26 PM;70990;15.901;True;Ventas
Gloria;Mujer;10/24/1987;4:43 AM;39833;9.631;False;Ingeniería
Albert;Hombre;9/19/1992;2:35 AM;45094;5.85;True;Desarrollo de Negocio
Stephen;Hombre;10/29/1989;11:34 PM;93997;18.093;True;Desarrollo de Negocio
Antonio;;6/18/1989;9:37 PM;103050;3.05;False;Legal
Jonathan;Hombre;8/21/2013;12:45 AM;121797;16.923;False;Producto
Ann;Mujer;9/23/1994;11:15 AM;89443;17.94;True;Ventas
Bruce;Hombre;5/7/1980;8:00 PM;35802;12.391;True;Ventas
Catherine;Mujer;9/25/1989;1:31 AM;68164;18.393;False;Servicio al Cliente
Louis;Hombre;8/16/2011;5:19 PM;93022;9.146;True;Recursos Humanos
Thomas;Hombre;3/12/2016;3:10 PM;105681;19.572;False;Ingeniería
Louise;Mujer;3/27/1995;10:27 PM;43050;11.671;False;Distribución
Linda;Mujer;2/4/2010;8:49 PM;44486;17.308;True;Ingeniería
Alice;Mujer;9/3/1988;8:54 PM;63571;15.397;True;Producto
Patrick;Hombre;12/30/2002;2:01 AM;75423;5.368;True;Desarrollo de Negocio
Victor;;7/28/2006;2:49 PM;76381;11.159;True;Ventas
Russell;Hombre;5/10/2013;11:08 PM;137359;11.105;False;Desarrollo de Negocio
Harry;Hombre;8/30/2011;6:31 PM;67656;16.455;True;Servicio al Cliente
Susan;Mujer;4/7/1995;10:05 PM;92436;12.467;False;Ventas
Denise;Mujer;10/19/1992;5:42 AM;137954;4.195;True;Legal
Sarah;Mujer;12/4/1995;9:16 AM;124566;5.949;False;Producto
Sean;Hombre;1/17/1983;2:23 PM;66146;11.178;False;Recursos Humanos
Ernest;Hombre;7/20/2013;6:41 AM;142935;13.198;True;Producto
Kimberly;Mujer;1/26/2013;12:57 AM;46233;8.862;True;Ingeniería
James;Hombre;1/15/1993;5:19 PM;148985;19.28;False;Legal
Rose;Mujer;4/6/1982;10:43 AM;91411;8.639;True;Recursos Humanos
John;Hombre;12/23/1982;10:35 PM;146907;11.738;False;Ingeniería
Maria;Mujer;10/15/2011;4:53 PM;43455;13.04;False;Ingeniería
Stephen;;7/10/1983;8:10 PM;85668;1.909;False;Legal
Donna;Mujer;11/26/1982;7:04 AM;82871;17.999;False;Marketing
Gloria;Mujer;12/8/2014;5:08 AM;136709;10.331;True;Finanzas
Alice;Mujer;10/5/2004;9:34 AM;47638;11.209;False;Recursos Humanos
Justin;;2/10/1991;4:58 PM;38344;3.794;False;Legal
Robin;Mujer;7/24/1987;1:35 PM;100765;10.982;True;Servicio al Cliente
Rose;Mujer;8/25/2002;5:12 AM;134505;11.051;True;Marketing
Anthony;Hombre;10/16/2011;8:35 AM;112769;11.625;True;Finanzas
Tina;Mujer;5/15/1997;3:53 PM;56450;19.04;True;Ingeniería
George;Hombre;6/21/2013;5:47 PM;98874;4.479;True;Marketing
Henry;;11/23/2014;6:09 AM;132483;16.655;False;Distribución
Phillip;Hombre;1/31/1984;6:30 AM;42392;19.675;False;Finanzas
Russell;Hombre;5/20/2013;12:39 PM;96914;1.421;False;Producto
Larry;Hombre;4/20/2013;4:45 PM;60500;11.985;False;Desarrollo de Negocio
Albert;Hombre;5/15/2012;6:24 PM;129949;10.169;True;Ventas
